,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NewGene_1197,39.67790867,-0.185640192,0.254153815,-0.730424571,0.465130704,0.91697285
NewGene_19583,4.788607203,-0.490796605,0.671976009,-0.730378166,0.465159061,0.91697285
RFX6,6.379601645,-0.327668388,0.448682579,-0.730289971,0.465212957,0.917002014
ERVK3-1,1516.119768,0.052882063,0.072427622,0.730136671,0.465306648,0.917002014
SORCS1,1310.252719,-0.15000883,0.205432698,-0.730209123,0.465262367,0.917002014
NewGene_4028,1.985137001,1.000833281,1.370653044,0.73018718,0.465275778,0.917002014
PPARGC1A,1389.356232,-0.105426715,0.144421077,-0.729995351,0.465393026,0.917009193
TSPAN6,3183.919739,0.094121642,0.128946869,0.729925766,0.465435562,0.917009193
GZF1,1078.280195,0.047051731,0.064480741,0.729702084,0.465572307,0.917009193
UBA6,2296.135712,-0.043071248,0.059014382,-0.729843243,0.465486008,0.917009193
MRI1,687.425928,-0.05000692,0.068519025,-0.729825333,0.465496958,0.917009193
PFKFB4,731.7560322,-0.09046749,0.123983263,-0.729675027,0.46558885,0.917009193
NewGene_10876,0.754621899,-2.394984136,3.281593241,-0.729823583,0.465498028,0.917009193
NewGene_7558,74.28306731,-0.168774936,0.231301451,-0.729675215,0.465588734,0.917009193
NUDT13,87.33337704,0.104753288,0.143568074,0.729641943,0.465609077,0.917009193
NewGene_14754,43.45995051,0.188810944,0.258866527,0.729375661,0.465771902,0.917133694
FNDC7,3.07355311,-1.09426154,1.500200914,-0.729409994,0.465750906,0.917133694
PARP16,287.3057382,-0.057905669,0.079384677,-0.729431319,0.465737866,0.917133694
NewGene_7573,24.04620766,0.231862194,0.317947052,0.729247819,0.465850085,0.917156882
SYT1,9403.688399,0.105614925,0.144818259,0.729292879,0.465822527,0.917156882
MTF1,750.2353058,0.050510439,0.069277699,0.72910099,0.465939889,0.917159074
NewGene_5007,1.782378168,-1.866765865,2.560429363,-0.729083134,0.465950811,0.917159074
MACROH2A1,7077.097352,0.057075008,0.078272757,0.729181018,0.465890941,0.917159074
JAM2,983.7510982,0.214395648,0.294128532,0.728918227,0.466051685,0.917178277
NewGene_8083,4.323995227,0.428879501,0.588306958,0.729006339,0.465997785,0.917178277
CD163,93.58223677,-0.140478796,0.19272597,-0.728904339,0.46606018,0.917178277
NCBP1,2405.289791,0.050596303,0.069525194,0.727740547,0.466772424,0.917305961
C11orf96,85.02617785,-0.216017673,0.296629832,-0.728239881,0.466466757,0.917305961
ZNG1C,633.6934952,0.063755793,0.087638049,0.727489876,0.466925915,0.917305961
NewGene_16009,13.7416202,0.260998215,0.358376863,0.728278641,0.466443034,0.917305961
PPP1CB,10600.76303,-0.062423182,0.085693565,-0.72844655,0.466340276,0.917305961
APOL4,1531.239518,0.211090843,0.290126775,0.727581393,0.466869874,0.917305961
NewGene_17213,7.930481768,-0.454861525,0.624577588,-0.728270648,0.466447926,0.917305961
NewGene_13716,1.30716192,-2.041143424,2.806211119,-0.727366309,0.467001587,0.917305961
NewGene_8371,6.156254689,-0.413551403,0.568399302,-0.727571975,0.466875641,0.917305961
NewGene_16801,1.518310646,-1.141396657,1.568586652,-0.727659295,0.466822174,0.917305961
SYT4,11943.15335,-0.154652056,0.212324432,-0.728376167,0.466383349,0.917305961
NewGene_13582,0.804515891,-1.979091431,2.720540561,-0.727462571,0.466942636,0.917305961
LOC124903206,251.0496618,-0.134099702,0.184332956,-0.727486306,0.466928101,0.917305961
CHRNB1,560.7841798,-0.096573074,0.132543694,-0.728613116,0.466238353,0.917305961
NewGene_13212,27.08423629,0.248922874,0.341871577,0.728118072,0.466541312,0.917305961
C13orf42,3.411130914,-0.743174887,1.020036357,-0.728576861,0.466260537,0.917305961
PPM1N,22.99994251,-0.208915082,0.287181059,-0.727468179,0.466939201,0.917305961
SCN1B,63.20678506,-0.179342316,0.246427659,-0.727768614,0.466755241,0.917305961
NewGene_1224,0.815478208,1.55625939,2.138111825,0.727866229,0.466695478,0.917305961
NewGene_10672,3.683189145,-0.637562794,0.8750372,-0.728612217,0.466238903,0.917305961
NewGene_13418,44.66784701,-0.240364585,0.329838696,-0.728733735,0.466164553,0.917305961
NewGene_8160,0.9685306,-1.366139568,1.878285082,-0.727333449,0.467021712,0.917305961
MLLT11,23257.18707,-0.06477467,0.089042081,-0.72746132,0.466943402,0.917305961
PRMT1,5888.474201,0.044961368,0.061809496,0.727418442,0.466969661,0.917305961
NewGene_10843,0.834062329,-1.35812451,1.866718022,-0.727546686,0.466891127,0.917305961
NewGene_12306,55.11209044,-0.152374488,0.209488578,-0.727364183,0.46700289,0.917305961
KANK3,88.06620118,-0.113709656,0.156162432,-0.728149878,0.466521844,0.917305961
NewGene_19229,47.49631852,-0.182688178,0.251236642,-0.727155787,0.467130527,0.917454453
SLC32A1,31.09251012,-0.261348308,0.359448428,-0.727081518,0.46717602,0.917478566
NewGene_4642,26.38428083,0.193971271,0.266876822,0.726819475,0.467336551,0.917598111
NewGene_13314,12.5851567,-0.245975815,0.338407628,-0.726862501,0.467310191,0.917598111
NewGene_16435,11.05291089,0.287634857,0.395740743,0.726826495,0.46733225,0.917598111
NewGene_3143,0.981027383,-1.801416654,2.47894279,-0.726687466,0.467417433,0.917626464
EXOC5,4784.260301,0.064028474,0.088104726,0.726731431,0.467390495,0.917626464
NewGene_9546,1.079860328,-1.490529045,2.052365647,-0.726249266,0.467685975,0.917631942
CARD10,262.2509871,-0.087628004,0.120640611,-0.726355771,0.467620698,0.917631942
NewGene_8589,2.191936806,-0.975501316,1.343481106,-0.726099765,0.467777613,0.917631942
NewGene_7748,1.504833684,-1.130913119,1.557468803,-0.726122486,0.467763686,0.917631942
NewGene_18879,394.7083136,0.699846845,0.963521387,0.726342824,0.467628633,0.917631942
NewGene_18398,7.512040684,0.419674534,0.577763686,0.726377486,0.467607389,0.917631942
NewGene_13495,0.733025872,3.048626466,4.19789257,0.726227843,0.467699106,0.917631942
PGA3,6.909685871,-0.432521607,0.595431544,-0.726400224,0.467593454,0.917631942
RNF25,846.0212763,-0.052561765,0.072336716,-0.726626372,0.467454869,0.917631942
NewGene_7557,54.69997047,0.184009198,0.25342595,0.726086645,0.467785656,0.917631942
NewGene_612,11.71058491,-0.617210463,0.84997003,-0.72615556,0.467743412,0.917631942
MTX3,954.7955435,0.092201763,0.127011196,0.725934139,0.467879147,0.917693686
STING1,182.2849969,0.15800763,0.217663276,0.725926912,0.467883577,0.917693686
MYCL,390.1584205,0.238535924,0.328647347,0.725811197,0.467954522,0.917702506
STYX,937.2248867,0.058934256,0.081194141,0.725843706,0.46793459,0.917702506
PTEN,2346.538068,-0.097212158,0.133973679,-0.725606396,0.468080099,0.917883607
LRRIQ3,16.000002,0.235867054,0.325126828,0.725461679,0.468168846,0.917992465
AKR1C2,1445.939403,0.123504673,0.170257554,0.725399081,0.468207237,0.918002576
TTLL5,1423.903712,-0.043856138,0.060476999,-0.725170548,0.468347409,0.918047862
STX7,5684.151661,-0.057994077,0.079972125,-0.725178643,0.468342443,0.918047862
NewGene_16934,50.81998212,-0.447358281,0.616944811,-0.725118799,0.468379152,0.918047862
NewGene_18310,625.7558181,-0.111252379,0.153440466,-0.725052405,0.468419882,0.918047862
NewGene_16832,2.146960098,-0.512448296,0.706822981,-0.725002314,0.468450611,0.918047862
ZNF765,272.5974173,0.079932677,0.110218648,0.725219175,0.468317581,0.918047862
FUBP1,5670.666033,0.061358775,0.084634878,0.724982141,0.468462987,0.918047862
KCNA4,85.47722927,-0.225827031,0.311568644,-0.724806668,0.468570645,0.918128563
NewGene_10942,7.469256251,0.333431983,0.460026246,0.724810782,0.46856812,0.918128563
OTOF,71.8453751,0.123427604,0.170307609,0.724733349,0.468615632,0.918151581
NewGene_17035,23.93575043,-0.720714947,0.994548253,-0.72466564,0.468657179,0.918162483
CYP3A7,0.733596673,-3.039744888,4.195009127,-0.724609839,0.468691421,0.918162483
DPAGT1,1632.855557,0.046406483,0.064047655,0.724561774,0.468720917,0.918162483
CSKMT,123.7968537,0.109401889,0.151029615,0.724373752,0.468836309,0.918323397
NewGene_7385,0.754150448,-2.052448123,2.834541765,-0.724084629,0.46901378,0.918489628
PARM1,8721.710805,0.132009747,0.182306706,0.724108017,0.468999423,0.918489628
PPFIA1,1652.017549,0.090449299,0.124917379,0.724072979,0.469020932,0.918489628
NewGene_11119,13.97933555,0.254938366,0.353071937,0.722057856,0.470258907,0.918523843
NewGene_13408,2.304140605,-0.671831186,0.930156618,-0.722277488,0.47012389,0.918523843
ZNF581,492.3306101,0.080804766,0.111865274,0.722340035,0.470085445,0.918523843
NewGene_9419,3.378745996,0.80230971,1.108855037,0.723547879,0.46934335,0.918523843
NewGene_7524,9.044655728,-0.337652512,0.466835814,-0.723278939,0.469508529,0.918523843
ZNF430,243.6813687,0.129281615,0.178652193,0.723649748,0.469280792,0.918523843
NewGene_18897,2.5984287,-0.799762145,1.105853104,-0.723208302,0.469551919,0.918523843
NewGene_8951,147.5001839,0.079961585,0.110722754,0.722178427,0.470184785,0.918523843
NewGene_11033,1663.033106,-0.060517345,0.083661131,-0.72336274,0.469457056,0.918523843
NewGene_13821,6.272874294,-0.381343301,0.52753969,-0.722871299,0.469758958,0.918523843
NewGene_5916,5.905419319,-0.443878957,0.613186688,-0.723888768,0.469134026,0.918523843
NewGene_8084,337.9654739,-0.057812621,0.079935636,-0.723239644,0.469532667,0.918523843
NewGene_10236,1.170774032,0.943028606,1.306058187,0.722041801,0.470268778,0.918523843
NewGene_1855,13.61285074,0.29798921,0.412345988,0.722667903,0.46988394,0.918523843
RXFP2,0.868605471,-2.161900161,2.991973046,-0.722566724,0.469946118,0.918523843
WSB2,5662.011624,-0.068098851,0.094109056,-0.723616347,0.469301303,0.918523843
FBXO3,2237.797177,-0.035368368,0.048963713,-0.722338358,0.470086475,0.918523843
NewGene_14007,51.17310951,0.394839124,0.54679911,0.722091747,0.470238072,0.918523843
KCNS1,329.7824279,-0.220922725,0.305823835,-0.722385567,0.470057458,0.918523843
AKIRIN2,2167.771741,0.046134974,0.063836765,0.722702262,0.469862826,0.918523843
ETF1,4934.630048,-0.037879546,0.052397354,-0.722928604,0.469723749,0.918523843
ZNF703,2752.601151,-0.049291164,0.068165582,-0.723109271,0.469612754,0.918523843
NewGene_7516,0.559454788,3.02984994,4.194841766,0.722279912,0.470122401,0.918523843
NewGene_5618,3.125495166,-1.054578058,1.458031847,-0.723288768,0.469502492,0.918523843
GPR21,52.65035714,0.178349787,0.246380567,0.723879278,0.469139853,0.918523843
GLDN,231.253718,0.137969379,0.190911976,0.722685828,0.469872925,0.918523843
NewGene_6522,3.989664192,0.379515156,0.524673097,0.723336412,0.469473227,0.918523843
NewGene_3260,1.527047953,-1.401379241,1.938460708,-0.722934045,0.469720406,0.918523843
NewGene_6039,2.197636837,0.79136266,1.094225636,0.723217072,0.469546532,0.918523843
NewGene_526,3.658540806,0.844386966,1.169217341,0.722181357,0.470182984,0.918523843
CD302,360.4584352,0.133000311,0.183783556,0.723679057,0.469262793,0.918523843
SLC2A8,420.1075639,0.068548558,0.094824954,0.72289577,0.469743922,0.918523843
NewGene_12292,7.018914598,0.46966804,0.649108247,0.723558885,0.469336591,0.918523843
NewGene_245,2.982415943,-0.673263049,0.930056778,-0.723894568,0.469130465,0.918523843
B3GALT6,1656.083928,0.034078948,0.047164072,0.722561613,0.46994926,0.918523843
LEPROTL1,2378.078302,0.071414242,0.098858244,0.722390358,0.470054513,0.918523843
PGAM1,10268.24134,-0.06668498,0.092287829,-0.722576112,0.469940349,0.918523843
NewGene_12608,3.825652491,0.507015785,0.702271785,0.721965194,0.470315877,0.918538298
PABIR1,1163.964583,0.04568417,0.063281345,0.72192159,0.470342686,0.918538298
NewGene_9825,1.446837027,-1.618131366,2.242103448,-0.721702367,0.470477486,0.918736594
FAM83B,14.1146297,-0.262874747,0.36450287,-0.721187042,0.470794443,0.918777831
NewGene_14654,85.89153256,0.233299319,0.323634642,0.720872516,0.470987954,0.918777831
NewGene_15033,31.8230577,-0.19760667,0.273895369,-0.72146773,0.470621788,0.918777831
TRAPPC1,2391.60094,-0.060246128,0.083638762,-0.72031348,0.471332007,0.918777831
SLC17A6,4730.105032,-0.138095485,0.191468494,-0.721243906,0.470759463,0.918777831
NewGene_9849,3.083542288,1.386955974,1.922994448,0.721248039,0.47075692,0.918777831
GPR6,18.63655522,-0.373484438,0.517953459,-0.721077216,0.470862008,0.918777831
NPIPB8,80.13363608,-0.122284474,0.169755233,-0.72035761,0.471304842,0.918777831
NewGene_5515,6.790825576,-0.362311826,0.503009594,-0.720288101,0.471347629,0.918777831
NewGene_19668,8.010968672,0.378515261,0.525302819,0.720565829,0.471176684,0.918777831
IFI27,28.71739928,0.342275302,0.475191018,0.720289923,0.471346508,0.918777831
NewGene_3633,27.44690272,0.214775645,0.298080918,0.72052799,0.471199972,0.918777831
NewGene_10880,6.046797626,-0.580383196,0.80514502,-0.720843055,0.471006082,0.918777831
NewGene_16876,5.362003329,-0.377144412,0.52325931,-0.72076006,0.471057153,0.918777831
FAM120AOS,1645.021405,0.036537361,0.050727845,0.720262435,0.471363429,0.918777831
MAN2B2,1668.199545,-0.06644505,0.092246717,-0.720297174,0.471342044,0.918777831
NewGene_8828,1.606621942,-1.19029918,1.652175193,-0.720443682,0.471251863,0.918777831
NewGene_7134,9.333481573,-0.275723293,0.38257789,-0.720698451,0.471095066,0.918777831
DCTN1,10986.43152,-0.059883432,0.083101377,-0.720606981,0.471151357,0.918777831
NINJ1,660.9291429,-0.075005438,0.104134204,-0.720276669,0.471354667,0.918777831
NewGene_16571,2.765391421,-0.579072511,0.802842424,-0.721277917,0.470738541,0.918777831
CCDC3,493.174608,0.121733304,0.168749,0.72138682,0.470671554,0.918777831
NewGene_19033,8.154608253,-0.382719944,0.53058159,-0.721321566,0.470711691,0.918777831
NOPCHAP1,1096.145981,-0.04814095,0.066771081,-0.720985024,0.470918729,0.918777831
MED23,1377.69979,-0.050601195,0.07016068,-0.721218714,0.47077496,0.918777831
NewGene_4211,41.25150471,0.149187867,0.207069297,0.72047314,0.471233732,0.918777831
PRKX,2737.2657,0.071796435,0.09977909,0.71955392,0.471799692,0.919109323
NewGene_6434,155.0266853,0.160210363,0.222646054,0.719574233,0.471787181,0.919109323
PI16,9.632108983,-0.624510649,0.867714211,-0.719719282,0.471697852,0.919109323
SS18L1,2485.40707,0.044541074,0.061876616,0.71983694,0.471625398,0.919109323
NXPH2,63.18197666,0.412060992,0.57240755,0.71987344,0.471602923,0.919109323
NewGene_16181,164.827689,-0.334057564,0.464210398,-0.719625336,0.471755708,0.919109323
DRICH1,43.83784598,0.142003566,0.197320648,0.719658926,0.471735021,0.919109323
NewGene_6548,1.147262295,-1.456839295,2.024259237,-0.719690081,0.471715835,0.919109323
NewGene_13689,1.395215621,-1.719724956,2.390686293,-0.71934363,0.47192922,0.91929682
NewGene_18419,3.484718657,1.113992006,1.549293459,0.719032279,0.472121031,0.919475931
TRIAP1,682.1070216,0.078467627,0.109114413,0.719131645,0.472059811,0.919475931
NewGene_13358,12.66301404,-0.267570394,0.372115944,-0.71905114,0.472109411,0.919475931
BUD13,496.3595638,0.078959996,0.109835907,0.718890552,0.472208358,0.919574512
EBNA1BP2,1818.864493,0.039874083,0.05546988,0.718842071,0.472238232,0.919574512
ADSS1,373.0971663,-0.107989948,0.150274642,-0.718617236,0.472376791,0.919649824
NewGene_5246,9.472386321,0.577977435,0.804274736,0.718631842,0.472367789,0.919649824
GPR101,5.994896114,0.534023987,0.743096835,0.718646563,0.472358716,0.919649824
NewGene_8399,0.718392552,1.810930169,2.520322746,0.718531058,0.472429905,0.919688409
H2BC12L,1.220431285,-0.816825023,1.137245934,-0.718248356,0.472604167,0.919897984
NewGene_2749,7.837224581,0.356463637,0.496291582,0.718254449,0.472600411,0.919897984
NewGene_11550,38.8008542,-0.272823876,0.37987939,-0.718185517,0.472642907,0.919908566
RSF1,3180.206631,0.065168547,0.090823087,0.717532834,0.473045384,0.920047313
NewGene_9724,5.225766378,0.488083464,0.67991297,0.717861677,0.47284258,0.920047313
NewGene_11893,1.865964402,-0.855542691,1.192096817,-0.717678865,0.472955318,0.920047313
VCX,2.972328963,0.881909539,1.229170792,0.717483319,0.473075926,0.920047313
NewGene_8426,51.49147292,0.232083713,0.323288281,0.717884705,0.472828379,0.920047313
NewGene_10194,21.00436885,-0.190520291,0.265539202,-0.717484612,0.473075128,0.920047313
MMP13,107.7806689,-0.445744766,0.620920231,-0.717877665,0.472832721,0.920047313
NewGene_1339,46.48935593,-0.644408359,0.898064271,-0.717552607,0.473033188,0.920047313
C1orf105,2.911920298,-0.902827694,1.258213562,-0.71754726,0.473036486,0.920047313
TVP23B,1401.923264,-0.063288059,0.088209334,-0.717475761,0.473080588,0.920047313
ZCCHC12,5868.815788,-0.140541787,0.195868294,-0.717532091,0.473045842,0.920047313
NewGene_5516,13.48652137,-0.273897259,0.381923757,-0.717151666,0.473280519,0.920236306
TMEM53,222.4092481,-0.076555831,0.106773287,-0.716994229,0.473377658,0.920236306
WDSUB1,581.5379485,-0.057753296,0.08052009,-0.717253245,0.473217851,0.920236306
IKBKE,297.4892234,-0.109960213,0.153334834,-0.71712481,0.473297088,0.920236306
ITIH4,102.7012989,0.116340228,0.162252884,0.717030259,0.473355426,0.920236306
NewGene_17534,2.355077896,-0.746961387,1.041679258,-0.717074264,0.473328274,0.920236306
NewGene_13302,108.4087739,-0.181501913,0.253200569,-0.716830592,0.473478633,0.920238306
NewGene_1458,2.226301322,-1.060703194,1.479503933,-0.716931649,0.473416272,0.920238306
NPY4R,7.193715659,-0.434815914,0.606543776,-0.716874744,0.473451387,0.920238306
SMARCA2,2080.635701,0.059147924,0.082721567,0.715024221,0.474594077,0.920272186
GCM2,0.715181165,2.765458245,3.863196925,0.715847082,0.474085777,0.920272186
NewGene_4090,0.871193865,-1.609873012,2.247014078,-0.7164499,0.473713592,0.920272186
NewGene_3617,0.866953552,1.619975451,2.265143913,0.715175509,0.4745006,0.920272186
AGFG2,322.501727,-0.058813379,0.082211856,-0.715388044,0.474369298,0.920272186
ACTMAP,576.344751,0.096506681,0.134960452,0.715073782,0.474563453,0.920272186
DPY30,1413.175094,0.064106782,0.089593537,0.715529093,0.474282171,0.920272186
NewGene_5592,1.359936055,-0.893993671,1.250528708,-0.714892561,0.474675434,0.920272186
NewGene_16958,4.003034238,-0.467385985,0.653437264,-0.715272928,0.474440413,0.920272186
NT5C1B,1.496146835,-1.938692351,2.706110109,-0.716412959,0.473736395,0.920272186
SFR1,200.7961521,0.127864669,0.178684093,0.715590666,0.474244139,0.920272186
NewGene_14269,1.401738653,-1.666129443,2.330404932,-0.714952762,0.474638233,0.920272186
NewGene_7672,2.415363622,-1.016100444,1.421371341,-0.714873316,0.474687327,0.920272186
RSPO1,1515.530953,-0.158507451,0.221680347,-0.715027077,0.474592312,0.920272186
COMMD7,1891.595756,0.038998458,0.054445958,0.716278294,0.473819527,0.920272186
NPHS1,54.87301719,-0.19936674,0.278559014,-0.715707371,0.474172059,0.920272186
PJA2,18250.54175,-0.058867816,0.08228442,-0.715418739,0.474350337,0.920272186
DHX58,44.62040583,0.15319409,0.214116592,0.715470431,0.474318406,0.920272186
SHFL,1229.737477,-0.103471786,0.144434029,-0.716394794,0.473747609,0.920272186
PSPH,950.5843194,0.104992602,0.146654565,0.715917724,0.474042153,0.920272186
NewGene_4249,13.1314599,-0.300099311,0.419513151,-0.715351378,0.474391949,0.920272186
PCDHA5,6.892474058,-0.326318457,0.456297361,-0.7151443,0.474519883,0.920272186
APOL6,133.3489162,0.131749663,0.184276073,0.714958057,0.474634961,0.920272186
NewGene_9038,2.989214291,-0.756542285,1.056736907,-0.715923027,0.474038879,0.920272186
NewGene_19062,5.398024517,0.850839631,1.189300948,0.715411547,0.47435478,0.920272186
NewGene_8991,8.059178761,-0.875507888,1.224818479,-0.714806237,0.474728781,0.920272186
NewGene_5690,12.52902781,-0.396429398,0.553449269,-0.716288592,0.473813169,0.920272186
NewGene_10802,3.804941627,-0.790195927,1.103424413,-0.716130545,0.473910744,0.920272186
OXSM,160.2282479,0.091884865,0.128461745,0.715270257,0.474442064,0.920272186
TOM1L2,3120.646711,0.061083291,0.085454119,0.714808034,0.47472767,0.920272186
NewGene_15228,15.00371675,0.309496532,0.431997033,0.716432079,0.473724593,0.920272186
NewGene_12915,7.66874587,-0.320944576,0.448855906,-0.715028078,0.474591693,0.920272186
MYBL1,80.5909317,-0.150224253,0.209876404,-0.715774855,0.474130381,0.920272186
SETD7,1611.703458,-0.078425407,0.109457321,-0.716493021,0.473686975,0.920272186
NewGene_2172,2.900477233,-1.111907598,1.553871394,-0.715572474,0.474255375,0.920272186
NewGene_55,1.421951744,-1.270784673,1.773163045,-0.716676719,0.473573594,0.920272186
ZNF621,1241.546487,-0.052657088,0.073613998,-0.715313526,0.474415332,0.920272186
PTPN4,1198.82957,0.041720591,0.058372344,0.71473215,0.474774568,0.920296359
PDE10A,2812.416555,-0.070150313,0.098165422,-0.714613263,0.474848047,0.920374203
NewGene_1868,312.4244899,-0.160356636,0.224434429,-0.71449214,0.474922915,0.920454726
NewGene_15606,1.988609528,1.046885087,1.46544972,0.714378032,0.474993452,0.920526846
NewGene_448,1.833684281,2.309714318,3.233936439,0.714211415,0.47509646,0.920542246
NewGene_3855,5.595467738,0.362121179,0.507028039,0.71420346,0.475101378,0.920542246
NewGene_16297,4.130083634,-0.969556624,1.357376568,-0.714287138,0.475049644,0.920542246
NewGene_13300,13.13920598,-0.361587133,0.50732967,-0.71272617,0.476015219,0.920545916
CPEB2,2951.961244,-0.07502759,0.105200336,-0.713187743,0.47572959,0.920545916
VSIG2,2.316233366,-0.832177362,1.165502799,-0.714007175,0.475222743,0.920545916
NewGene_11517,176.0978206,-0.095689377,0.134187839,-0.713100215,0.475783746,0.920545916
CLDN15,131.6649601,-0.130434803,0.182989322,-0.712800078,0.475969477,0.920545916
NewGene_14803,2.361954766,0.792890861,1.110950989,0.713704627,0.475409845,0.920545916
NewGene_5568,1.814228866,-0.861242392,1.207417821,-0.713292762,0.475664616,0.920545916
ARL6IP6,645.8025092,0.141265552,0.197927835,0.713722512,0.475398783,0.920545916
LOC107986982,3.265195887,0.582259403,0.816524028,0.713095246,0.475786821,0.920545916
ZNF831,2.091430861,0.68570954,0.961618895,0.713078272,0.475797324,0.920545916
NewGene_5149,0.688732407,1.400365719,1.964896294,0.712691923,0.476036415,0.920545916
CMKLR2,171.5182899,0.28382479,0.398038335,0.713058932,0.475809291,0.920545916
LOC124904583,97.42859489,-0.105785642,0.148173752,-0.7139297,0.475270651,0.920545916
NewGene_5710,1.212791747,-1.66647747,2.334076153,-0.713977334,0.475241195,0.920545916
BRI3BP,990.756491,-0.055673592,0.078114614,-0.712716724,0.476021066,0.920545916
NALF2,1026.755743,-0.079784048,0.111908093,-0.712942613,0.475881269,0.920545916
NewGene_19523,1.761177578,0.906218368,1.270545384,0.713251474,0.47569016,0.920545916
OBI1,1577.039283,0.070269312,0.098432416,0.713883846,0.475299007,0.920545916
NewGene_4188,1.900325395,0.844042736,1.183319876,0.713283663,0.475670245,0.920545916
NewGene_14772,7.662944052,-0.312930452,0.438883132,-0.713015446,0.475836199,0.920545916
NewGene_9249,15.73024739,0.298688463,0.418738192,0.713305996,0.475656428,0.920545916
NSL1,944.2793349,0.058968928,0.082633116,0.713623428,0.475460066,0.920545916
PRAME,2.243082308,-1.065513914,1.49487758,-0.712776704,0.475983943,0.920545916
DNER,16388.54735,-0.078472032,0.109972201,-0.713562442,0.475497789,0.920545916
NewGene_14598,460.659404,-0.086133547,0.120746356,-0.713342831,0.47563364,0.920545916
NEDD4L,6130.52249,-0.061364697,0.086094523,-0.712759589,0.475994536,0.920545916
SOX11,12229.2111,0.11833171,0.165718272,0.714053491,0.475194104,0.920545916
NUDT18,151.7890647,-0.074557242,0.104548986,-0.713132139,0.475763994,0.920545916
PRMT5,2781.107876,0.052879823,0.074203921,0.712628426,0.476075717,0.920557469
RNF17,32.94983533,0.209190899,0.29377456,0.712079694,0.476415428,0.920598947
ZNF654,805.856431,-0.075532431,0.106080059,-0.712032323,0.47644476,0.920598947
LOC102724594,1004.346998,0.168385172,0.23654354,0.711856988,0.476553339,0.920598947
GRIN2A,736.4872602,-0.14533473,0.20401458,-0.712374233,0.476233067,0.920598947
PROM1,2828.895559,-0.113421855,0.159320436,-0.711910272,0.476520341,0.920598947
CATSPER3,16.55274473,0.2422065,0.339992059,0.712388695,0.476224114,0.920598947
MRPL47,1234.43147,0.048165077,0.067626406,0.712222926,0.476326742,0.920598947
NewGene_15166,1.505946669,0.772052148,1.084463728,0.711920674,0.476513899,0.920598947
PPP2R1A,12718.08519,0.028773031,0.040413051,0.711973738,0.476481039,0.920598947
MCMBP,2241.509654,0.07021965,0.098637135,0.711898716,0.476527497,0.920598947
NewGene_10152,30.18012522,-0.244692729,0.343441206,-0.712473414,0.476171669,0.920598947
NewGene_17737,1.228714516,-1.817821809,2.553693838,-0.711840152,0.476563766,0.920598947
NME7,821.7114942,0.043710384,0.061402311,0.711868711,0.476546079,0.920598947
NewGene_12923,1.703164919,1.248488663,1.75304928,0.712181156,0.476352604,0.920598947
NewGene_10946,2.669318147,0.822732409,1.155936814,0.71174514,0.47662261,0.920648233
CDC42BPG,486.1878804,-0.081125962,0.114016482,-0.711528371,0.476756876,0.920843188
TTLL3,611.6667444,0.10806337,0.151928264,0.71127891,0.476911418,0.921012878
NewGene_13869,12.63002491,0.509562699,0.716394608,0.711287736,0.47690595,0.921012878
CSTF2T,1527.02437,0.047898104,0.067355663,0.711122145,0.477008548,0.921136054
NewGene_4234,5.050753263,-0.576978441,0.811490009,-0.711011146,0.477077329,0.921204473
NewGene_1954,158.8825503,0.106739972,0.150218188,0.710566236,0.477353072,0.921350469
LOC124903566,23.51645509,0.208128408,0.292897428,0.710584622,0.477341675,0.921350469
NewGene_8055,0.771743989,2.755897678,3.877901042,0.710667355,0.477290393,0.921350469
NewGene_8429,2.480820208,0.942420443,1.326066436,0.710688709,0.477277158,0.921350469
YWHAE,12797.62911,-0.07374692,0.103754533,-0.710782627,0.477218948,0.921350469
SSMEM1,1.369653736,1.490287076,2.096896622,0.7107108,0.477263466,0.921350469
TAX1BP3,1463.234086,0.055594577,0.078271763,0.710276277,0.477532828,0.921514762
NewGene_15901,5.103649559,-0.397993025,0.560361269,-0.710243635,0.477553066,0.921514762
NewGene_19654,24.77331252,0.187190491,0.263576109,0.710195217,0.477583087,0.921514762
LOC730098,175.2781607,-0.077022807,0.108435665,-0.710308802,0.477512663,0.921514762
UPF3A,2194.39135,0.060324338,0.084944729,0.710159874,0.477605001,0.921514762
NewGene_2656,1.40978837,-1.101856823,1.551687911,-0.710102086,0.477640833,0.921519528
GNAI2,7613.382009,0.091357145,0.12866871,0.710018349,0.477692758,0.921547098
NewGene_168,3.045708045,-0.662360044,0.932939001,-0.709971438,0.477721848,0.921547098
COL11A2,0.562733903,-1.087236294,1.532174261,-0.70960355,0.477950018,0.921665414
NewGene_562,95.72401841,0.124007354,0.174724849,0.709729355,0.477871985,0.921665414
NewGene_6578,0.861248971,2.605862113,3.671847971,0.709686821,0.477898367,0.921665414
SHISA9,2997.37747,-0.075637086,0.106565521,-0.709770719,0.47784633,0.921665414
KBTBD3,177.0880899,0.118581554,0.167101632,0.709637319,0.477929071,0.921665414
SLC35E2B,7333.659845,0.049124081,0.069238684,0.709488951,0.478021106,0.921703252
ZNF37A,1245.416568,-0.046730262,0.065866964,-0.709464335,0.478036376,0.921703252
NPBWR2,0.718306339,1.751291795,2.468899907,0.709340946,0.478112925,0.921786502
